,term,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74
467,existing,0.0,0.0,0.13812212833312534,0.0,0.0,0.0,0.0,0.007008137131525919,0.0,0.16954555302035526,0.0956530114505671,0.0,0.3112329990089703,0.0,0.0,0.0,0.07395688558746003,0.08338736894436914,0.0,0.0,0.2976942208761524,0.03504978985030265,0.0,0.12403960907653652,0.0845400862491308,0.0,0.23192459671827398,0.020589420639367046,0.0,0.07232434464771952,0.0,0.1616248494876121,0.0,0.2825402943134051,0.0,0.0050391952819056895,0.10388532409199983,0.0,0.2302444511198719,0.0,0.10122495678947263,0.0,1.1483324568949091,0.04612830211920859,0.0,0.0,0.0,0.0,0.0,0.0,0.0088711635521645,0.0,0.0,0.0,0.0075467801521860774,0.0,0.041990477727170405,0.2168224616920705,0.23791866767631933,0.013052428290136933,0.0,0.0,0.0,0.0,0.10167310306559862,0.0,0.0,0.033321107985880734,0.0,0.0,0.0,0.0,0.0,0.0,0.039810660832414566
468,expand,0.0,0.0,0.03627174029958332,0.20383582291885582,0.012782198235293075,0.21569039323046135,0.0016609156482864328,0.05955892830824916,0.0,0.0,0.0929840165694691,0.0,0.24285213177054174,0.04758034588636479,0.01731816369547035,0.0,0.04657339510656843,0.009557972047877908,0.006063550592452218,0.0,0.2283645342728907,0.25800067205430055,0.025471648966775277,0.0,0.134234759309156,0.024274404564354656,0.27213081436931214,0.012473864886813353,0.11095079746611095,0.17661254570199864,0.0059659632709749884,0.04218437996750872,0.0,0.037708758532174536,0.0,0.0,0.03313245173442373,0.0,0.0,0.07815522981105891,0.00278729431816406,0.01946640352673222,0.02407309769330395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12684371002488015,0.0353052025760948,0.023824090600720493,0.0,0.013885393297591123,0.0,0.0,0.09832273400734201,0.0,0.0,0.0,0.0,0.0,0.16404504303185574,0.0,0.0,0.0,0.02143589098946808
469,expect,0.1836385380988698,0.040903577442614726,0.10542091163771129,0.014516229514460712,0.0,0.05227058209702116,0.03253870706910034,0.0013092430421259944,0.0,0.0,0.005832851347339737,0.0,0.008367009281388296,0.004051721850153701,0.03380523847392429,0.04179343651203692,0.0054145829522720765,0.02471686243089737,0.011209690003818292,0.0,0.0020254911186994894,0.010042744145827995,0.036251479885296714,0.015951203704277304,0.0,0.0,0.0,0.0227974597630833,0.010598524093201778,0.08054602572335717,0.05511779688845368,0.0,0.04135151503748856,0.0,0.0,0.0,0.07450644228702401,0.0,0.014382923234894984,0.031877233354348826,0.022814241347023773,0.0002625888041549875,0.21114002158812284,0.014169291055113198,0.05070221983591053,0.0,0.3275945525956704,0.1947134175545555,0.07029889665348206,0.014515689246120254,0.024358934213722656,0.026762252889315833,0.052583396702836786,0.06604996095690886,0.05991283647813884,0.009717161207969198,0.02049313460771822,0.0,0.0263680777419782,0.020689670112254466,0.04637788486871804,0.04778759035888013,0.0815508069028941,0.0,0.05503742205136968,0.0,0.18523340931108284,0.0915140382711216,0.0032453053422375217,0.014025176983562048,0.005861670818156715,0.14454993685319076,0.0,0.0012695412012376894,0.0
470,expected,0.0,0.0024297036653144984,0.09390063186854578,0.020846975798717943,0.007806981483768307,0.033361850002823615,0.006128850249536353,0.0,0.0,0.0,0.03974105976352461,0.0,0.016261453157593125,0.013534000412436643,0.0,0.048444044936464134,0.0,0.016684199435376777,0.0,0.06497683935442387,0.03244971556563577,0.0,0.07674264675930165,0.0063536192728927895,0.05556331338020418,0.0,0.0,0.024646037279961685,0.0,0.04996941429896761,0.019181576689007617,0.008064782435743875,0.019210342138953528,0.0,0.0,0.14875894878581,0.02642009389174849,0.0,0.04168215349451285,0.06984162459895629,0.07694624030082557,0.03539136740932176,0.18920727380932728,0.03599127016394291,0.03102372870584559,0.0,0.04732085130417893,0.07253127598289223,0.035700645444943654,0.0,0.0,0.0,0.0029467289480706524,0.015788511290054805,0.02964080678898845,0.003965911208813259,0.03895764201536769,0.02312545345296217,0.03606532339047018,0.017721803693663597,0.009916706677898113,0.030447856006525848,0.011660755569194412,0.011747526760705711,0.06652861052987845,0.12893107774487364,0.0,0.2654110278803339,0.0,0.009719702575069357,0.012116724131211981,0.0,0.0,0.0038894729675000707,0.027381734365264112
471,expenses,0.0,0.0,0.19660951716961597,0.13224430354530922,0.0,0.0,0.0,0.27856854831894795,0.0,0.038851786310206464,0.0,0.0,0.015299941088588004,0.009843123449720466,0.0,0.0,0.0,0.0,0.008117782358578976,0.0,0.0,0.05090105759717768,0.03991657730853407,0.0,0.0,0.0,0.0,0.0,0.06279095985469835,0.0,0.0,0.03607811956449791,0.0,0.0,0.0,0.20335383758194603,0.05148451233325947,0.0,0.0,0.0,0.0,0.18811214431373974,0.2203027908801586,0.0,0.010593360060916147,0.0,0.0,0.0,0.0,0.11629149919341387,0.0,0.0,0.0,0.0,0.0,0.0,0.06135160867207918,0.0,0.0,0.0,0.0,0.0,0.0,0.00025277808981753785,0.1292571105413164,0.0,0.0,0.16855901439183935,0.003071394598248072,0.09406664248377403,0.05640526215129227,0.0,0.0,0.016014025458313697,0.0
472,expensive,0.09686881360368928,0.0,0.0,0.2717941948947177,0.0,0.0007403289720433776,0.0,0.018920597858591192,0.0,0.00741030203001778,0.07884856316057814,0.0,0.0,0.0,0.0,0.0,0.0,0.04288198048852707,0.08756761184114717,0.0,0.07539877581837393,0.0715514423950425,0.04174170170953233,0.07154267038605715,0.007820784517118694,0.0,0.0,0.004880270752711944,0.0,0.0025306442158395245,0.0,0.031677709267048444,0.0,0.0,0.0,0.03738014240838706,0.08027692091110789,0.0,0.0798042281022421,0.0,0.11581511407410831,0.08238839186708843,0.05332219031055796,0.06964892800523835,0.0,0.0,0.0,0.0,0.039696738175268066,0.16932651332738707,0.0,0.0,0.0,0.0,0.09159728958949025,0.0,0.023603731910275642,0.0,0.017299412057040827,0.06368464708172333,0.0,0.0,0.0,0.00037996896945055917,0.1525856173168661,0.12900541454099115,0.0,0.11841524975324695,0.0,0.0,0.00026558959905782493,0.0,0.0,0.0,0.0
473,experience,0.07370883794794464,0.0,0.0,0.04061426399182739,0.07952226968891467,0.02631082334402114,0.09793800425099862,0.0,0.0,0.0,0.004362722061760631,0.17209521844153022,0.0,0.030680080592741365,0.028244326557098604,0.0,0.034388693402618783,0.016126010875410636,0.00717789743661351,0.8030020341394892,0.1381438595242101,0.05125413110643219,0.0,0.01697001617512243,0.05564441912775131,0.0,0.13602288254884845,0.027667021914609367,0.06944247728553676,0.02880324003889918,0.0,0.008208535518119512,0.0,0.017550349711015916,0.10636865168996809,0.0,0.007360325304214283,0.08122930222149001,0.0,0.028070286508134493,0.03993122701275349,0.0,0.2014041188781051,0.0,0.0,0.0,0.0,0.05303563449526008,0.14601737120939018,0.0,0.0,0.09123191933218666,0.09670018858428578,0.0,0.053807449341939775,0.0,0.08453669741641057,0.19628843057234394,0.03359802333583752,0.03904073303244411,0.0,0.016804021612250898,0.48281024551355467,0.14278026971598018,0.048476083481323345,0.0,0.23275627840842328,0.0057082128650457736,0.03594207943130821,0.0,0.13378750383933483,0.036138191149411525,0.0,0.0,0.07156078444282618
474,experts,0.08348695815530263,0.0,0.0,0.06968723819759304,0.005032034572828952,0.028851692215651682,0.017389653941231042,0.0,0.0,0.0010103190220564493,0.020136748876814745,0.022798259518663558,0.02128502070397248,0.0,0.17347565060499034,0.009728575083056103,0.04654185638457111,0.10639322537191305,0.05836432281382887,0.0,0.0,0.0,0.0,0.1699824599736407,0.22026834056379632,0.0,0.0125388865937496,0.02441620252553348,0.0379658293318855,0.0046156648441706945,0.07779899846127769,0.0,0.0,0.0,0.010125814811658132,0.0,0.0,0.015538348278514665,0.027613860158493153,0.01073239131392209,0.03372554339390658,0.0,0.22287819241515924,0.0682759192381856,0.0,0.0,0.0,0.0,0.0843793970950064,0.0,0.0,0.0583738362393285,0.0,0.0,0.07274674188933873,0.002917942655416476,0.0,0.02800440445330702,0.025095154103356342,0.01817174198563943,0.0,0.0,0.0,0.03362339620549164,0.061260753048471485,0.02721053280409425,0.02415947138268021,0.06918816183750258,0.0,0.0,0.0007503785324304657,0.0,0.0,0.020062249266035195,0.0
475,explain,0.32824600984016733,0.0,0.0,0.0,0.017806024422216828,0.0,0.0,0.021373907365452496,0.0,0.14476727288847896,0.0,0.019882136581576587,0.0,0.000742628633382251,0.0,0.00881647676332758,0.003363188783185197,0.010020087011375483,0.0,0.0,0.006773077415942585,0.0,0.009548589405160459,0.003697828960537748,0.0,0.0,0.0,0.0,0.0,0.006342106713476586,0.030334232233606907,0.0,0.0,0.004958428260193693,0.015992661196152353,0.033882425608123455,0.002767726195160557,0.0,0.0006651607893312756,0.011086534586113625,0.0,0.016692243037511132,0.1834262266142508,0.003894385477708275,0.0,0.03873346824128996,0.09424650757119747,0.1052285430285392,0.014163222724754513,0.04291151924662262,0.0,0.009504566683563812,0.0,0.03372068561289267,0.017061316313866415,0.0,0.0,0.0,0.0,0.0,0.0024271271311313287,0.0,0.03799998703740396,0.022319950789032914,0.03622579617197755,0.04392402713727056,0.09422102346281612,0.031219323376119094,0.0,0.0,0.0,0.023525476024156944,0.0,0.0,0.005671142613893213
476,export,0.0,0.0,0.0,0.0,0.0,0.04809471927992877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1389159973424342,0.0,0.0,0.0,0.0,0.0,0.0,0.20223950708593405,0.6242714978532731,0.15903422256344069,0.0,0.0,0.0,0.09575904171885866,0.0,1.7382954403006106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3536988845959837,0.0,0.0,0.14292853377378592,0.2236242086180849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10892926786045702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2780738617819103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035557523522401026,0.0
477,exports,0.0,0.0,0.0,0.0,0.0,0.2781571221847449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009975893374972703,0.5812510801430933,0.024765083534402103,0.0,0.0,0.0,0.0,0.0,2.0780224763556268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27691631577272374,0.0,0.0,0.0,0.04429765457254893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17308406109435073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058624085483178566,0.08396092171473786,0.0,0.1305313947110491,0.0,0.0,0.0,0.0,0.0,0.013560138323084524,0.0
478,express,0.0,0.0,0.12607865393906934,0.0,0.0,0.0,0.0,0.0,0.12005206860993142,0.0017370935220416789,0.0,0.19705695923057173,0.26226549653510695,0.025702956074125972,0.0,0.0,0.017139582056286018,0.0018065633123881613,0.0,0.3590682343375312,0.0,0.0,0.0,0.0,0.0,0.13034701472488405,0.06441212311228665,0.09872791283962212,0.0016794573778195654,0.0,0.023338521840409517,0.008195996167968136,0.2683984759952638,0.01374642590939383,0.3387085022038515,0.0,0.005387202104941627,0.05061515922077861,0.02191106428383551,0.07111323456922587,0.02060296136258825,0.0,0.07409832981818482,0.0,0.0,0.0,0.06874455102058434,0.014286104307529345,0.20902199061261267,0.0,0.0,0.0,0.0,0.12660316660271562,0.010096031775993934,0.02656647828156346,0.016097973207763266,0.05911748872048971,0.03842132163174066,0.016343807833225036,0.0,0.12931477893019003,0.0,0.08459657401182231,0.0,0.0,0.08873452734749519,0.0,0.0,0.009793444780565388,0.0,0.16562123630249292,0.025201761703250582,0.0,0.0
479,expressed,0.0,0.0,0.0,0.0,0.01808173105515897,0.0,0.0,0.0,0.0,0.061261085702154466,0.0,0.1514636110773463,0.10645549075438726,0.01075526245187052,0.0,0.0,0.0,0.06420024511253182,0.0,0.007619335962019921,0.02786899100565555,0.0,0.008630319851256084,0.023790743098177716,0.005351448231744889,0.07317046549091126,0.011400732819323708,0.05210292230796901,0.0,0.017338181080504052,0.03558908620707272,0.0,0.11023446699426466,0.04639070861495157,0.12767367696681928,0.0,0.0,0.0,0.0,0.12160596573676537,0.0,0.0,0.307554349324965,0.0,0.0,0.0,0.07295547252935844,0.08580437823100433,0.11109205457883906,0.0,0.0,0.0009392033554344504,0.0,0.07573274442188602,0.0432998431468221,0.0021328252268088973,0.0,0.041462286231866395,0.0,0.007342909014294334,0.0,0.09399535284674848,0.07837392014249338,0.06599289807366612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06188560184897698,0.0,0.0,0.028275598086053358
480,extend,0.0,0.0,0.0,0.015309139529747698,0.0,0.3511368731628224,0.0,0.2439184443845614,0.21073835992977905,0.0,0.021308274848705462,0.0,0.30955534920051425,0.08662037764508454,0.0,0.02440605752068983,0.0,0.0,0.0,0.3784022865079617,0.273078766833855,0.0,0.015702106050739306,0.0,0.0,0.07781790686112407,0.0,0.012460549821242154,0.0,0.004903541533455145,0.0,0.0354690543185688,0.007159257554917406,0.0,0.015935475644026316,0.0,0.0,0.0,0.0,0.035521225129987226,0.0,0.05955234180653495,0.26757111645066506,0.0,0.07634382333424651,0.0,0.09508291289746072,0.12311399656896192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04761814259156211,0.1715083858445732,0.007952125212630529,0.0,0.0,0.0,0.019433848058355203,0.0,0.0,0.06685166723578306,0.0,0.0,0.0,0.0,0.013778604894365396,0.0,0.0,0.0,0.0,0.002899423131027206
481,extension,0.0,0.0,0.0,0.0,0.0,0.5483521260752124,0.0,0.17951253075547413,0.1247956607632614,0.0,0.0,0.0,0.26535577644473085,0.009072380698022398,0.0,0.0,0.0,0.0,0.0,0.0,0.42458832925545287,0.0,0.12041086583149636,0.0,0.046981453501290536,0.019342109128878054,0.0,0.0,0.0,0.0325830005130552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24341886296781476,0.0,0.11721078312756682,0.0,0.13088892521256695,0.32082539583536324,0.0,0.0,0.0,0.0,0.0,0.056446084387629145,0.0,0.045965295856296357,0.11950936313780908,0.0,0.35807949934495664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,extent,0.1090403282859082,0.0,0.013595555480692937,0.0,0.01685807560484153,0.0,0.0,0.009771926121473014,0.0,0.07582162611919198,0.0,0.0772944031287183,0.02484413348351597,0.0,0.0,0.009318744754612938,0.04985643094562417,0.01234142480223624,0.004828862160664755,0.0,0.01452869784160852,0.0,0.020767502678920816,0.008599272986394792,0.019676882640025824,0.006260820058688468,0.030769426241026437,0.03883970096682264,0.00043700338479292803,0.019311947780227743,0.00953378266886837,0.007209632827916149,0.021757370220951557,0.030189715283724963,0.04626934053150894,0.0,0.07568440887470658,0.0,0.02081996324881862,0.109752184326062,0.0,0.0,0.4153578493312762,0.02362432988559696,0.0015941265540716286,0.0,0.0,0.0,0.0435346949030935,0.0,0.0,0.029200926206129914,0.0,0.051927540597534065,0.05355010608307275,0.0019089810927197582,0.0,0.0,0.0,0.0,0.0,0.012954054616414813,0.0006595286555418257,0.04480463451621504,0.08505846388959004,0.0,0.028786372671312416,0.04788328737644533,0.0,0.0,0.0,0.0,0.0,0.013063880456000872,0.03133480343284818
483,extraordinary,0.0,0.0,0.0,0.0,0.04216749974535252,0.0,0.0,0.0,0.0,0.0,0.008407504464608898,0.22436269215132426,0.047753760093274936,0.0,0.04527630270767704,0.0,0.0,0.005213816712052765,0.0,0.8980094798620281,0.0,0.0,0.0,0.00572312537072536,0.02698754142998775,0.036065014441594816,0.0,0.0,0.01810659470623103,0.0,0.0,0.0,0.002188385020107275,0.0,0.10639395654718686,0.0,0.0,0.03221507404381648,0.0,0.08601038669273005,0.0,0.0,0.0,0.0,0.028263464675123747,0.003192690084473856,0.022060373497612102,0.1150571639899582,0.04690379692529903,0.0,0.0,0.036604843743396495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02695211343691327,0.0036130773360011767,0.013616545815842637,0.08685400037628856,0.06535723692113728,0.006777524355763064,0.0,0.08992416261098732,0.0,0.0,0.03711453737491726,0.0,0.18759727435516246,0.0,0.0,0.0
484,extremely,0.03985898023578002,0.0,0.09586072767827132,0.025447779474298268,0.0,0.01960332671233341,0.0,0.0,0.0,0.03678094033956973,0.007899593292070439,0.08736814608114513,0.28375380569594194,0.0,0.02022303484143758,0.0,0.004044243167095959,0.030989890714796662,0.00975652346153518,0.1479613797722056,0.08800435119554705,0.02395660412788618,0.05177108862642937,0.02680201905680044,0.07057544577472248,0.0,0.07955633445473217,0.040020254274007565,0.02165826472727736,0.018037336909531018,0.010394361315717072,0.028063046879958923,0.03642752742721598,0.04117801159803605,0.19594307770092576,0.0,0.0,0.036959231268156006,0.038551796957329895,0.10320535454364971,0.0628636339830205,0.006749879775438972,0.08071814905893823,0.007829924524875376,0.0,0.0,0.05787847900632047,0.0,0.02710728098961099,0.0,0.004954422773094128,0.04682762030792632,0.0,0.053943097158598435,0.053938771172751095,0.002677026683135517,0.01617042970064329,0.007609405332744757,0.02877004484080861,0.00640849055153263,0.0,0.03161847790795042,0.08187904061620366,0.022480708846232794,0.04923318889447202,0.0,0.0672717889749803,0.07116023001349635,0.0,0.02719749698754066,0.0032951929170951487,0.0,0.004209573014999345,0.018757504959108773,0.07606894068273794
485,face,0.18480410000474864,0.1549700207052997,0.012421749320774549,0.09627091108619908,0.23968112969641583,0.114108934399187,0.016604575053155317,0.0012336625882828438,0.000784051300776029,0.0,0.0239984984093553,0.024780927236798016,0.12370032522908755,0.0006467154130251374,0.24268175789587884,0.058641717344448764,0.16242573702458943,0.0582915627165924,0.03717185157195777,0.19118376014072397,0.0,0.06798845285992801,0.12151779075163519,0.07902690687024783,0.0468859819664199,0.08919879510746984,0.19664488253021747,0.11975029045662405,0.19314229715300174,0.061223959235111855,0.14950392014489533,0.05164894806064798,0.05715735159486887,0.0,0.0,0.0,0.0,0.25488570230299645,0.05515743428341037,0.10332093393431965,0.038488296427894475,0.037575104785226694,0.03180881804208726,0.032779496182432095,0.15130605490091514,0.0,0.013325066816700946,0.01657226782289308,0.15943591812238306,0.0,0.040935319761944415,0.04348764364464038,0.0,0.0,0.13848066814248544,0.043925609918113624,0.11254947992225395,0.0,0.00804677375254882,0.012138601143181722,0.11191863153091272,0.15096367780642364,0.015469340404013838,0.054464527489600116,0.11132573990107553,0.0,0.27352917054770737,0.10501855611150972,0.0,0.006865324776599932,0.023312641465493746,0.41325755951387333,0.0,0.018767175753339263,0.0
486,faced,0.0,0.0431054447724492,0.1105645418618363,0.04290275208882234,0.12307340932750487,0.05076999256977147,0.0,0.001002723676355416,0.0,0.0,0.01155941511901879,0.01225550105792685,0.10871655615187167,0.015547559962122781,0.037148910823231164,0.01554987596063394,0.0037561275261454963,0.009964917209122117,0.0012838589762233245,0.1681298779649283,0.00235824585723121,0.03502331428333094,0.0978624257740079,0.012714654866206761,0.0,0.041997348691287205,0.11445279281735213,0.04336064423336208,0.05480750370114648,0.006428952516630238,0.004464804633251638,0.034290353979749395,0.033551564662974036,0.007253632700094153,0.03713483226592134,0.0,0.0,0.07429566733110378,0.01960729900763871,0.047121727282636285,0.011787701073200922,0.013959640582746301,0.04810974939075019,0.015141703012318672,0.04021084973037054,0.0,0.022468000168631635,0.031027657476487884,0.04834502009190333,0.0,0.0060828781418998225,0.0,0.0,0.018695653499401575,0.057764212386226595,0.0,0.08138626044127983,0.0,0.003986034250225957,0.012073929773856752,0.054949436980515735,0.03811108685607806,0.0,0.03927376728154069,0.07799375454212731,0.0,0.06462741580770684,0.06325881408386666,0.0,0.012076045822031778,0.0,0.14692225539425574,0.0,0.0,0.04205220137725887
487,facilities,0.0,0.0,0.16907625985021715,0.20894284620056258,0.0,0.0,0.2688007482100068,0.0,0.0,0.0,0.21886415043584875,0.0,0.0,0.356128193193034,0.1865387268448142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4534904325284141,0.2630099912162463,0.0,0.7053952123004246,0.0,0.0,0.0,0.0,0.12295859680314124,0.0,0.08580549604962132,0.0,0.2692738459808383,0.1932337069537024,0.0,0.4016556158299222,0.0,0.2975695811305607,0.0,0.3556848305949427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429865832750001,0.0,0.0,0.1487494106576888,0.39313049952726853,0.10671449650590115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08908764299213351,0.0,0.0,0.13278319511182224,0.0,0.08135388857470692
488,facility,0.0,0.0,0.015042372501072147,0.07825304403974227,0.0,0.0,0.0,0.0,0.0,0.0,0.10075563668351924,0.0,0.0,0.2665339253824323,0.09937599286928007,0.0,0.0,0.0,0.0,0.15377377897271705,0.0,0.0,0.0,0.4736545796725807,0.1896457782744641,0.0,0.22460202978318056,0.0,0.0,0.0,0.0,0.0,0.0,0.05483549060270516,0.0,0.29696761421607054,0.0,0.0,0.14646867738968408,0.0,0.18683629579758432,0.0026470763357967857,0.14081437414035378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12421335301380217,0.0,0.0,0.14496411641886187,0.1943108342051881,0.2390939773603339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11244668022321329,0.0,0.0,0.3125002033667821,0.0,0.18922820846623317
489,facing,0.0,0.08239333617521014,0.09988190923677098,0.11671424683895554,0.014234478925837549,0.21152321663627344,0.0075829072917416715,0.0,0.0,0.0,0.068176763228794,0.013731946762243295,0.1689113084233221,0.021816505144506546,0.09014631772351735,0.08021404836652653,0.003288689005400579,0.0,0.041725072358610976,0.0019952765825932968,0.0,0.02512844800038762,0.1593056525043419,0.027575050670770245,0.0,0.0,0.2129754859922341,0.015529304150894098,0.08047034382460193,1.4638973680343654e-05,0.07223533683844248,0.0879863293822081,0.013876111858157502,0.0,0.0,0.0,0.003526817201329484,0.04598535248930674,0.06329876444264777,0.0345421127827196,0.034193482929735994,0.032471527426998936,0.0,0.0158005272076819,0.14817822694090663,0.0,0.0,0.06505658402136097,0.08522427205028983,0.0,0.029440100608201743,0.0017916781056168257,0.0,0.0,0.07054943475423607,0.0,0.05049947609552549,0.0,0.0013788149958732605,0.0,0.04781639816897931,0.020530650549728916,0.01710342352702243,0.0,0.14928479504970868,0.0,0.08821738996909902,0.10074689954668949,0.0,0.007877048925088453,0.06732520950173408,0.15828084423306174,0.0,0.03534683147598873,0.034651309747989814
