,term,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24
10,accounting,0.03239603536250136,0.20785898440883926,0.5269568132124087,0.0,0.0010952313071125196,0.004852000340480974,0.0,0.0,0.0,0.04592084532996638,0.0,0.0,0.0,0.003556213020442951,0.0,0.03422398633735348,0.0,0.0,0.0,0.17784987069689004,0.12094414952500086,0.14531619722358194,0.0,0.0,0.0
11,accounts,0.0397921436501316,0.18529054386396546,0.12327462609786058,0.16957987871883176,0.0,0.0050706401348623534,0.039820812245071495,0.0,0.0,0.16026780681762423,0.0020921000427597124,0.003376657705324702,0.0,0.0,0.07717177317786428,0.3081312799015429,0.0,0.002333534720351279,0.0,0.2610452441488375,0.29040819961138825,0.11269140662692367,0.0,0.0,0.0
12,achieve,0.0,0.2153899084165721,0.22030304013876592,0.05800616355992402,0.13654322111941278,0.05192452662262393,0.21293580239792145,0.0,0.07324842770984646,0.01066290607313278,0.10429236372573412,0.12451152107470945,0.06627833582303187,0.0,0.053229979530135536,0.012660011391817978,0.06205689442808241,0.3305131355162655,0.0,0.0971785958922333,0.08112131222212211,0.08834587955157416,0.0942424438763688,0.0667018380505735,0.09501983040265091
13,acres,0.009416367524748703,0.0,0.07847078132615035,0.0,0.0,0.019443925557320163,0.0,0.0,0.10893097542217685,0.0,0.24241483505963826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09848589213025385,0.0,0.0,1.8363054291309946,0.0
14,act,0.0,0.0,6.490926215019312,0.5859776795794329,0.059478121331934156,0.19134211770070217,0.44504813729477216,0.2693718846545892,0.0,0.0,0.29783503510795906,0.20513224137222003,0.0,0.1319378399325925,1.214484530935717,0.06115466535420014,0.7030031463597003,0.5199067884361416,0.0,0.02888451629742406,0.0,0.6164533687330103,0.0,1.1918949064467335,0.2601900662065974
15,action,0.0,0.09492168829445506,1.1715840264875226,0.0,0.5000557816902546,0.2639978577831122,0.0,0.4314079008400688,0.0,0.0,0.14224864009678448,0.6318448041159122,0.11725768219116506,0.042360796445029915,0.7806757554989072,0.015339305057156855,0.028777645459826265,0.8758844568069643,0.0,0.257166060014194,0.0081806475305811,0.08409679737863425,0.08912775437930637,0.10872735679012417,0.0
16,actions,0.0,0.007142933794943547,0.7453752181442326,0.0,0.25032365118653094,0.059830192003892016,0.0,0.30371295146836996,0.052734668094811823,0.0,0.03658087257626768,0.0,0.02462355246661773,0.0,0.21872891726697058,0.0,0.0,0.8501024176431942,0.0,0.17261016128799583,0.0,0.0,0.09182199748551692,0.050243817287212306,0.0
17,active,0.0,0.0,0.04951674960717375,0.032297086417836726,0.03860106635149914,0.02088626510684859,0.0892026157906702,0.08539154416314064,1.0422822807737524,0.0,0.0,0.0,0.0,0.23809141247854965,0.0,0.0,0.0,0.0,0.012554506150031884,0.6850869319866983,0.0,0.005987242573655219,0.0,0.0,0.0
18,activities,0.0,0.0,1.170638757151568,0.0,0.0,0.0,0.14526257913344917,0.0,0.1134200154184408,0.0,0.018600830924851996,0.0,0.04206608986932484,0.0,0.09852123581944953,0.0,0.0,0.3102624032957619,0.016020315251204068,0.2582376208165772,0.48191872626035265,0.0,0.15661817274394868,0.2054546700914551,0.5589195478814332
19,activity,0.12750155204761593,0.0,0.6693788725536783,0.0,0.0,0.015416863434780144,0.03863693134915348,0.03983481742527286,0.0,0.03878324455468543,0.06811963645763754,0.0,0.08731960340411386,0.0,0.0,0.0,0.0344445559851958,0.18487406800633496,0.06811677959479814,0.02735732061617078,0.04349584642199754,0.11891989404987952,0.02341597781104347,0.06361666215580519,0.08817338947809845
20,acts,0.0,0.0,0.5478212730829883,0.0,0.16269566042777556,0.0,0.0,0.15271152681632502,0.1336870534936537,0.0,0.0,0.0,0.0,0.0,0.008440589858648317,0.0,0.13157386371768592,0.5055105850012976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,actually,1.42787045589689,0.2802566677535999,0.287279532664548,0.13939002424737215,0.04132198049672624,0.0176553515738228,0.013578732889467938,0.05781619535071963,0.0,0.15935375851875688,0.17940243941000977,0.0,0.10409123200469172,0.0,0.11298735442693454,0.039723653059042026,0.02770863693662879,0.0,0.10295590590765077,0.005680240411264729,0.05826164467677876,0.22653720605863784,0.052252257793845354,0.0877574225210268,0.015301348492889472
22,add,0.422119837158993,0.3335789516226376,0.10766752001104031,0.05239248905071138,0.012632645672603133,0.030215005913467936,0.01835660859198864,0.014677216060871,0.08389210347458523,0.148739164082941,0.06323759473878848,0.22272031233981177,0.23152594688341796,0.029695095726407036,0.1098690523538189,0.03569980461837117,0.0,0.02031409889016946,0.04293137284886643,0.10091024918621509,0.25732348068290806,0.10323988380812067,0.06878150972616186,0.07780144663693488,0.02607571852303482
23,added,0.04778880481885255,0.1946989495400068,0.23000760706650566,0.014417981830270727,0.005693343134397602,0.03615237360693046,0.0,0.009608291204988054,0.032710763106018496,0.10124835863578333,0.0332645399809508,0.1787039122495355,0.1137294863647692,0.007850121830658743,0.17481834617120787,0.00305245342948352,0.0,0.0,0.029964763686396393,0.16436096333452924,0.28447329708296587,0.0721398940749664,0.01866004422232337,0.09146209962925787,0.01104824516087007
24,addition,0.0,0.02163256731077209,0.7816494369485001,0.11523269381891364,0.0,0.1242473906569986,0.14448182942498589,0.07873098516987288,0.41030080562295657,0.11313496881057279,0.08324763305302162,0.04264879297470221,0.0,0.07562127496092505,0.20939496959334625,0.03914887285468207,0.037865836094480486,0.12318654501732425,0.08543902518547897,0.1937074247431089,0.5999452458072997,0.1150824622320909,0.08159158229715369,0.3004467922391215,0.27388358243882993
25,additional,0.0,0.3516125148652076,0.6533085953555677,0.10042816209312277,0.13815389144334125,0.02402430624786878,0.0760665180466759,0.007533442431076515,0.0,0.2608405546119007,0.12973914828691877,0.18001226322685004,0.22983484231399398,0.10269988301930819,0.1877552033811589,0.08189104851444523,0.03747712486549935,0.0,0.13141404996464687,0.3968106538030348,1.381743711583133,0.1811968620914573,0.08927718509636205,0.23860584398797655,0.08445625370752395
26,address,0.11838515731025945,0.11252455233107912,0.9143927022907513,0.3116488622518511,0.09011380793921887,0.14295284913843825,0.1331814915755665,0.0,0.0,0.05971206375967912,0.22527217882799339,0.3251119973704853,0.09139459164704121,0.060591929428842714,0.39283700842954705,0.25953603968361777,0.2749017564198879,0.23389169649830696,0.15267432292179453,0.1837498872139783,0.27981592100624114,0.19137652509960787,0.05278184937397275,0.2957088042046596,0.17667927615673723
27,addressed,0.08589604285884372,0.0,0.35591503013653136,0.07774571877271111,0.006594538557087157,0.07227465258905216,0.010190909150247689,0.0073393456286922855,0.0,0.0019137355784981961,0.011680057360586317,0.22426919761611994,0.09458642568302911,0.0,0.23012156124249936,0.05192266095702869,0.012120211709452313,0.06838348084967422,0.01931464266595924,0.09733117532314134,0.07734275671817324,0.006101922974967683,0.03709558610655186,0.07068456649392979,0.047984914216820745
28,addressing,0.0,0.025743684908873174,0.25043531168919936,0.11085550655611387,0.00839899509048097,0.03838485383513829,0.046100118370478504,0.0,0.0,0.0037268466032877156,0.0703876311130884,0.08914124442619352,0.00634662895451298,0.02502638533046371,0.12534450182365311,0.06372324238443945,0.09466095521643739,0.07170726156240421,0.04608153938017856,0.06765447638615454,0.0896511556058111,0.0595851333920271,0.007897246915107651,0.10591081461144111,0.07810851630827625
29,adequate,0.0,0.014613042214046506,0.3292884739895748,0.16409809411114767,0.028895507093537227,0.04259593523582387,0.04921051014153312,0.010873760401696084,0.0,0.0,0.03654820111970019,0.013801875756698162,0.048359859761986736,0.06147354691118939,0.036879767806043406,0.03450727331500505,0.12021393674975635,0.0,0.02370718936253777,0.2373539574480385,0.4304788384632815,0.0,0.06653665030876853,0.1395386786465204,0.09571158475815551
30,administration,0.3682426199362521,0.4977384909299494,1.2548188181177715,0.0,1.1779024101757007,0.754958076002407,0.0,0.22007651723016192,0.0,0.0,0.3637335998049646,0.19179255646778987,0.0,0.31727016971078886,0.497451899820235,0.4773461410938661,0.0,0.8708815205025568,0.27613654227405054,0.6653376367255538,1.2837140822125999,0.38817296977678123,0.6947072881205737,0.07436262743717825,0.11373669991189773
31,administrations,0.0,0.27534783346657843,0.23395303098997272,0.0,0.29514197970096817,0.1306646192859645,0.0,0.08113965666501055,0.0,0.0,0.1332237639684594,0.0,0.0,0.008818749269215533,0.02466030602520957,0.06946909456379594,0.0,0.3083967137404003,0.01673340757737042,0.2697746332195399,0.47141616507513373,0.12527501078662293,0.2170672733302296,0.016448570273810505,0.068777765812151
32,administrative,0.0,0.0,0.7396056675052519,0.09399725764144944,0.0,0.0,0.009064162576526412,0.23625489035928246,0.0,0.0,0.0,0.0,0.00960496478978292,0.026974166541084414,0.03853507232413337,0.06257220563864203,0.0,0.0,0.0,0.0,0.28586278126271003,0.0,0.0,0.0,0.0
33,adopted,0.0,0.14210115788622404,0.2623232650751518,0.0,0.0,0.022070201388749964,0.0,0.00641062443844048,0.0,0.016868240109988372,0.0,0.16939899085076413,0.7894282208143778,0.0,0.5035889444908536,0.0,0.1692395122083564,0.11727292224782426,0.0,0.0,0.013191568852119678,0.0,0.02015710420652762,0.0,0.0
34,adoption,0.0,0.0,0.1899085280922786,0.0,0.0,0.00820094016826315,0.0,0.0,0.0,0.0,0.0,0.0,0.3610282892492394,0.0,0.38792826199473157,0.0,0.8499513553083979,0.07317944768989838,0.0,0.001278490132021106,0.0,0.0,0.01852830069956682,0.021062854133367073,0.006240292962082718
35,advantage,0.19848260377269905,0.0,0.15480382185611666,0.09756341406307933,0.0,0.30375236345978773,0.05840824571049089,0.0,0.0,0.09247769686264123,0.058413103266787635,0.059212512634726,0.02867392679522685,0.003944898018627897,0.0,0.0,0.0,0.06381444303343453,0.11342771706591606,0.0821283738177211,0.005343220853085707,0.19905094864971792,0.14651986046438492,0.0,0.0673968329357993
36,affairs,0.0,0.0,0.35535897839599634,0.0,0.0,0.008010524667843574,0.0,0.0,0.2131091380489329,0.0,0.0,0.13944145018339832,0.0,1.590163277505417,0.5925120711617803,0.0,0.0,0.5072110275195834,0.0,0.18290737615436056,0.0,0.0,0.021024480088042148,0.00867066613267618,0.0
37,affect,0.13247498500827284,0.02863746890112287,0.2734232540508659,0.09691557204458572,0.0,0.09644139360416634,0.0,0.06268346107616167,0.0,0.08378867153244296,0.06065929980845737,0.011483631721884964,0.1666119287783137,0.009101317996653199,0.04634611743959144,0.03862505294962347,0.05722546800266256,0.04068659388138731,0.009421520257273646,0.062278698703568114,0.0038114178924014857,0.08061299723019807,0.011847401549587936,0.13785880562428082,0.11522114301354196
38,affected,0.055798744326895376,0.0,0.4011550918862183,0.04547305232387576,0.0,0.07925365318284315,0.0,0.0,0.09331808267384974,0.0599145991083322,0.02483465830436485,0.03806735345143743,0.10897189901198394,0.010454267819696004,0.034726317123547526,0.04218247607007085,0.11001125968189246,0.04015435563815899,0.0,0.03488931464138111,0.1372204301439616,0.18682737909062916,0.0,0.29632935015339984,0.06885920071524082
39,afford,0.27233985198733224,0.16713955374096606,0.0,0.5554903284632857,0.03617753127019549,0.06324799358182209,0.12986225786964264,0.0,0.0,0.18715198617281317,0.12032791123858133,0.0,0.0,0.0,0.0,0.02863818570520771,0.15299719410720217,0.029786208795561323,0.25723590355390896,0.10979850620709192,0.202918410006926,0.35776238306953534,0.05456025421409205,0.020061494378756185,0.0
40,affordable,0.0,0.0,0.0,1.4230711459351721,0.0,0.0,0.05618329377793883,0.0,0.0021056695888746614,0.03644290088766372,0.130424944385399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14837541909143162,0.0,0.389781451066658,0.2611137190943715,0.0,0.0,0.0
41,afghanistan,0.0,0.0,0.0,0.0,2.358029497894023,0.0,0.0,0.0,0.15338746647574042,0.0,0.0,0.0,0.0,0.18402840195054468,0.0,0.03903249649853871,0.060242919916503566,0.174969655749949,0.0,0.3752502575043815,0.0,0.0,0.10971684531576652,0.0,0.0
42,africa,0.0,0.0,0.0,0.0,0.0,0.2329860064975117,0.0,0.0,0.06942061539526484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08334717065867579,1.1674058867695523,0.0,0.0,0.13048643957798078,0.0,0.0,0.0,0.04102216000691243
43,age,0.0,0.0,0.07331061256950333,0.25478403465376687,0.0,0.0,0.04943612694893411,0.07566302192428866,1.2755913519925366,0.0,0.0,0.0,0.0,0.0,0.0,0.6477520771206146,0.8792238291148948,0.0,0.12720488949168274,0.0,0.0,0.021797252540337732,0.02672538622074632,0.0,0.12784706201093884
44,agencies,0.0,0.07842229258604613,2.8214703271219883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03312688048830174,0.0,0.04631389219109633,0.0,0.0,0.04904303273822502,0.10401420214415856,0.5194479896230351,0.0,0.0,0.135077018779332,0.3466534792825599
45,agency,0.013750444691231196,0.0,2.183518294561046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07209740599593742,0.0,0.0,0.10021657732414012,0.0,0.0,0.0,0.24446538234819729,0.2315772043261649,0.01549324552956708,0.16501077885543453,0.35043269288987117,0.4657791529622923
46,ago,1.192195953834724,0.21991697330345128,0.12318112893721875,0.04496154668889282,0.28796078333721625,0.09647801182110184,0.018961673046360396,0.14017119024288419,1.0393413997153225,0.027957142854266596,0.19805009939278362,0.37051146933887646,0.0,0.0,0.3293068227317541,0.037753215645419766,0.13099387116580533,0.6783174062743025,0.06846105380595498,0.0,0.019112403370169666,0.12382345218313416,0.14223287728728276,0.11253899993676358,0.13655948508988608
47,agree,0.8520169893146615,0.1709334066858187,0.2009734863361665,0.031213162627463736,0.07906202512101765,0.08244582449678936,0.011501647745092457,0.1394540755078983,0.0,0.06619149009976535,0.0010038602955666977,0.649883300438184,0.3227459335081852,0.000396954364955865,0.3520892367934986,0.005213134394017918,0.008007857849618988,0.11024486048074782,0.0,0.08525098256484344,0.012141607431768064,0.0146972546640065,0.16113271226202486,0.0,0.01878834302299499
48,agreed,0.027491767745514668,0.14168087427591317,0.10938165741078333,0.0,0.0,0.13428498606179054,0.0,0.06340005630344338,0.0,0.0,0.0,0.5676530945954159,0.26327405744032106,0.0,0.4789334030645385,0.0,0.0,0.15684342892673053,0.0,0.10086696629211311,0.14841753434545693,0.0,0.18621428594429879,0.08268534845834159,0.0
49,agreement,0.0,0.7154453519030644,0.0,0.0,0.0,3.7926386567648724,0.0,0.0,0.0,0.0,0.0,1.0185401757466868,0.00039543426230213645,0.018864209873851793,1.0981346805480285,0.0,0.0,0.11719059354594372,0.0,0.03594467804330949,0.0,0.0,1.1405786995366074,0.3055535423840311,0.0
50,agreements,0.0,0.0,0.09697282146990518,0.0,0.0,2.33313982929237,0.0,0.029027039519581195,0.0,0.0,0.0,0.06463849596546829,0.010143860459251983,0.0,0.05496017975164505,0.0,0.0,0.0,0.0,0.0022168418715561794,0.0,0.0,0.4499191186771744,0.054866378530954586,0.0
51,agricultural,0.0,0.0,0.0,0.0,0.0,1.5715027884519628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1667020393098295,0.0,0.0,0.3833952289985234,0.15031285418479287
52,agriculture,0.0,0.0,0.0,0.0,0.0,1.6046979250607851,0.0,0.0,0.02272064067080783,0.0,0.0,0.1762441268535326,0.0,0.0,0.06714279697026376,0.0,0.0,0.0,0.0,0.0,2.4465766781103744,0.0,0.0,0.35356312321904526,0.01840854218956743
53,ahead,0.4582521893792104,0.08724400770252484,0.0,0.004019016457950339,0.04477625343754108,0.05972671439067982,0.04063383880598111,0.0,0.19197999113269898,0.0009768614368291318,0.059455219043743644,0.27759913823409577,0.004131274381444516,0.0,0.12037508658069652,0.03775544887348859,0.0,0.044609359338334,0.0,0.12119262182421388,0.023423038242642528,0.0677637226344722,0.17776667353727554,0.05354356712218957,0.1637502047113322
54,aid,0.0,0.0,0.0,0.0,0.0,0.0,0.5585104553390308,0.0,0.0,0.0,0.0,0.0,0.05857614516448157,0.0,0.0,0.0,0.0,2.282837394291214,0.0,0.2365284824907179,1.2660740801034949,0.0,0.0,0.0,0.0
55,aids,0.0,0.0,0.0,0.46515782814274625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05444974151635316,0.0,0.0,0.0,0.22298556993455343,0.2558201430777162,0.20479749539083245,0.0,0.2931659593172822,0.0,0.0,0.0,1.1017483889158084
56,air,0.0,0.0,0.09878095024697423,0.0,0.0,0.0,0.0,0.0,0.4816300124757368,0.0,0.49174819067142805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.622521421531854,0.0,0.11858443753577158,0.0,1.646958574167539,0.10177953553529945
57,aircraft,0.0,0.0,0.0,0.0,0.0,0.12611383512487281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03599812341032548,2.229651115164216,0.07341619560842598,0.002144439471602547,0.054729890563609246,0.0,0.19678177493393964
58,aisle,1.0744616311142239,0.18310012668364226,0.0,0.05933043241075894,0.0,0.0,0.0,0.0,0.0,0.13328707442458992,0.0,0.518493103350302,0.0,0.0,1.1572965207830999,0.019398546655863155,0.026700289848348564,0.0,0.015246702454432456,0.0,0.0,0.07823902629096852,0.0,0.0,0.0
59,allies,0.0,0.0,0.0,0.0,0.6588430975731118,0.08764168755974891,0.0,0.0,0.0,0.0,0.01205445593402291,0.0,0.0,0.0,0.0,0.0071619771419855595,0.0,0.9642939531165814,0.0,0.6536656416017167,0.0,0.0,0.3976633840217584,0.0,0.0
60,allow,0.36609818239399683,0.0,0.9111396542853393,0.17008431434864793,0.10267844796194128,0.16964244054382543,0.11773205723348704,0.09757440765176627,0.0,0.10841926002727478,0.15697269795728866,0.0,0.5021988464316922,0.045891422456453265,0.595625483466032,0.04002549900655565,0.17545814917281952,0.3296406294487355,0.10083962053103031,0.08152553862661585,0.1689692260069629,0.3077847301797454,0.09297702406656051,0.21294553115755968,0.12406248076417883
61,allowed,0.269278281349364,0.0,0.40417831157567,0.050178920781633066,0.050647878532606015,0.07782190691551945,0.008274346856135277,0.17180503430817542,0.09894618674895937,0.05697458380267877,0.044179123251019775,0.0,0.21680676114000438,0.0,0.35742821808235753,0.0,0.0648646456983642,0.3479636369386867,0.012780306412085218,0.0,0.0,0.0884705996801437,0.12821714069582282,0.03177956708581051,0.0
62,allowing,0.07695439512408195,0.0,0.3923433979872652,0.0841363749211493,0.03812935173278946,0.05825916166521511,0.06321063269180864,0.04878567521754231,0.018852974792075476,0.07067027044271008,0.07089836064706675,0.0,0.12967013201649327,0.024900257372777707,0.22335030520283447,0.029333465727095283,0.07765909801698732,0.11301866216578096,0.04571136441383779,0.02638987113808555,0.02663152706401059,0.16422294706422488,0.015064024851451856,0.06377190954022151,0.03038401164427658
63,allows,0.002985217595624484,0.0,0.5194780507311639,0.08573978436200902,0.01578804448390977,0.07822027509004652,0.07721952309240684,0.02388653685508475,0.0,0.07704032510517239,0.04865709038491527,0.0,0.25660943183100415,0.0029353393052053444,0.28189878133981033,0.0189457179093352,0.10896786044980268,0.03807414562427997,0.03655214508082393,0.008257194279819226,0.11377255549920044,0.16659782312596663,0.01830073784873483,0.07116281915034947,0.032073573206125666
64,alternative,0.0064384001880907265,0.3228978117587985,0.1718063382339821,0.10203322220787477,0.04584331021315675,0.0,0.0575377125593881,0.015525870080544197,0.0,0.581545319967173,0.7560430028543617,0.05243034270734732,0.14646472103509375,0.0,0.1600428165645779,0.0,0.02573909422411618,0.04125637919791804,0.05211094764746708,0.05310838096067481,0.05679509701121207,0.00742904373834681,0.050710437215692405,0.09169387152339979,0.1307655726750636
65,amendment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.16751067602382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,amendments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8260527911855031,2.3762174055609586,0.0,2.7956518129565078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,america,2.051885370605731,0.06695511664768905,0.0,0.07565744700868879,0.41480329503440894,0.46786687160913776,0.23149387842893407,0.0,1.3654497689032365,0.21593596859961137,0.4711972293716008,0.0,0.0,0.039933142631836276,0.0,0.02994653307280901,0.5734675197405602,1.9359050373991489,0.11567824798568539,0.0,0.0,1.0790777269900227,0.0,0.0,0.1243513590276548
68,american,2.1269146715574725,0.5799537598179092,0.07298282850268194,0.494989568075376,1.5922008211752596,1.994384240746949,0.07841675067319971,0.45191540654693785,1.9972477907650743,0.8445596656452576,0.6171625464692982,0.0,0.0,0.07150377476332931,0.37485218860737346,0.19876957126990089,0.13631677331848713,2.59785313860284,0.0,0.0,0.0,1.6980364526388432,0.0,0.0,0.2994923181163899
69,americans,0.3469598354132648,0.13038073864935076,0.1517110955336984,1.6303143873406956,0.6330369854289366,0.0,0.024771233601162058,0.3300146725527506,1.832211001549465,1.0371192204270845,0.18451577350428267,0.0,0.0,0.0,0.0027498374435114296,0.6640099537732136,0.22054711697716095,1.5169829483716437,0.20169708817476809,0.0,0.06877746589699543,1.3093216145446296,0.0,0.0,0.17084521005991177
70,americas,0.0,0.10781445689695203,0.0,0.04823459558580198,0.26475116357625406,0.3690498992025107,0.295222191652598,0.0,0.5138670548872206,0.07704462943930582,0.31531899381135614,0.0,0.0,0.16715630631717887,0.0,0.16803935396007166,0.3219186275074761,0.4515370147554335,0.1404175489725442,0.12266886052854753,0.0,0.5281161981279225,0.0,0.09620212003863879,0.2830434020878761
71,amounts,0.08291561052996167,0.17311372027189414,0.2069444475394729,0.0,0.0,0.005596305057200323,0.0,0.0,0.0,0.08262034580665122,0.07792679705232304,0.008806109014744816,0.039577510415608474,0.0,0.03865973237601047,0.0018362816086334773,0.0,0.02918024460655239,0.028546281374029526,0.058565047548373134,0.3207091349182519,0.019779715960822883,0.021464236300860404,0.054625909044144175,0.022847039858735346
72,analysis,0.05650971867194665,0.09531842025712269,0.47694850609947237,0.008876304335573935,0.0029334421393817666,0.03009962214317513,0.0,0.06640679226982518,0.0,0.04694865953765035,0.050967991248436165,0.0831042295574798,0.07167518120997625,0.0,0.016478863785695054,0.021993990590222924,0.0,0.0,0.0,0.20620216586563705,0.0,0.09089857655079947,0.08572415229209222,0.10073707838274024,0.13861871522255229
73,andam,0.5408795138055653,0.0,0.08387937400656931,0.0,0.024451889588666606,0.017278851582615624,0.03681214641599857,0.016222867335744517,0.30182864770623086,0.0,0.0,0.25929620491537253,0.024396542243375938,0.05049139187775871,0.30977765356000336,0.008905259662124234,0.05678992303041359,0.022266483133633146,0.017587396635503204,0.03562124350665776,0.07918156849728475,0.0,0.0041246189369511235,0.03661831057598236,0.08437759743704053
74,andhave,0.41828894724215704,0.0,0.039216018812306484,0.0,0.008402452349217715,0.008334104197265,0.0,0.022430266159277294,0.16713672757232703,0.0,0.0,0.5246765701972345,0.028608808075339807,0.0,0.16037870459044304,0.0,0.023735965180916734,0.0,0.010541387332506267,0.03033626045019467,0.0008754374319393314,0.0,0.0,0.02100340174460275,0.030346378654244593
75,andthink,1.0401204108800226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10055745484798137,0.1250508555154402,0.0,0.25689097413541706,0.0,0.0,0.0,0.0,0.02626556811609956,0.0,0.0,0.005206105885837546,0.0,0.0
76,annual,0.0,0.35409434779946697,0.34305619172000557,0.09954105964456766,0.0,0.1098300936678081,0.05594509995233063,0.0,0.2686904894388888,0.08301657627974691,0.03893292583024389,0.0,0.0,0.024966272541370522,0.0,0.06897146421676531,0.0,0.06702854080367501,0.046370891003751656,0.022723070777156264,0.31516096110182906,0.14472709110186588,0.0,0.09117845903775312,0.09307132122032952
77,answer,0.7809296678251149,0.06722853316877078,0.11693367315357163,0.026220572227880892,0.15312373105304972,0.05397815581955144,0.030022182628136836,0.24517675021010502,0.0,0.025757294661948787,0.07913116133794942,0.16180586410563214,0.03946359787357828,0.0,0.0,0.008541893375649147,0.030545058617382357,0.08793547298241909,0.0415033035077048,0.09896388071625985,0.0,0.037731150494987216,0.14382422978470807,0.0,0.030000631408594804
78,anybody,1.131174922370844,0.0,0.0,0.0,0.0,0.0,0.0,0.0360197976646916,0.0,0.0,0.0,0.1060702941706033,0.07645160349411785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,apply,0.13139996480459587,0.0,0.6883837289420867,0.0,0.0,0.05692234596410287,0.04078470307896856,0.2561667615416877,0.0,0.0803585345188948,0.0,0.0,0.3108835509542776,0.006253395185275804,0.04308904610751056,0.0,0.0,0.07006276943941238,0.0,0.0,0.0010583117484612547,0.04736607850790001,0.01839027709757132,0.0,0.0
80,appreciate,0.514696652751345,0.0,0.03810813957402381,0.0,0.0,0.0,0.0,0.0,0.27788746403897807,0.0,0.022813745789161642,0.34199868165486946,0.09235120523646086,0.03670569529052276,0.3600882086452734,0.0,0.0003978924471647386,0.0,0.0,0.0478172719524791,0.1359467683818798,0.0012679783349510965,0.0,0.14778925358569578,0.062174844765178344
81,approach,0.1979722734120756,0.22983329133868424,0.5743703435860352,0.13330945656436435,0.08599112941520311,0.1272298766817392,0.09709241365130505,0.06471414348670057,0.0,0.09185792412857109,0.1431297021821869,0.2595068301388608,0.21032335482482803,0.0,0.1338606491190105,0.04289754643316454,0.04748016529067023,0.15313644560593231,0.11068315500431514,0.12371940648561247,0.1530388238361405,0.13057571751849023,0.1323960557271839,0.1554635819010157,0.13332869451035487
82,appropriate,0.053247825688937774,0.00768092329175407,0.762633550847291,0.0792100248563509,0.052025419066245596,0.003965906298996438,0.049446528965704416,0.145252240542485,0.05545450453563379,0.0,0.0,0.32388462371019766,0.35240272845824205,0.06099182565253088,0.42606215749427917,0.0,0.0548907487921434,0.28399136453940477,0.0,0.19701254870798737,0.11156665424344875,0.0,0.01800299181463822,0.10516738049815112,0.16565933515111975
83,appropriation,0.0,0.3496593532193996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06118722394617312,0.0030103682402039156,0.7033899418404779,0.0,0.0,0.0,0.0,0.06487848588328356,0.7837160173351833,0.0,0.0,0.06579968209065958,0.0
84,appropriations,0.0,0.9838507541800552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8237158330927138,0.0,0.014222309563271498,2.5327173833671677,0.0,0.0,0.0,0.0,0.6610064704250086,2.2667150322170864,0.0,0.0,0.16282069438029118,0.024171399232078207
85,approval,0.0,0.0,0.3495942649308562,0.0,0.05520450990809524,0.1212439405171898,0.0,0.05350145889723711,0.0,0.0,0.03879036242051994,0.09131875515366718,0.06404713221769033,0.008422085682224578,0.23803754939837038,0.0,0.0,0.10713303410924888,0.19024267507208614,0.07415608944598347,0.0,0.0,0.06720143319407944,0.10926340102122187,0.0536913114498649
86,approved,0.0,0.03796974924370684,0.38751198548732574,0.0,0.0017882031434418044,0.05966209842666787,0.0,0.1164307714103118,0.0,0.0,0.02279001189449735,0.1394286338891066,0.10138211953097145,0.03822694710650554,0.3513673618400214,0.0,0.0,0.05435093998486582,0.1475503454401169,0.12994738582466783,0.3027602551841691,0.0,0.05310868928100411,0.1426075747305486,0.06068519999824454
87,approximately,0.0,0.08980079704574098,0.2500719829574749,0.07244547596779487,0.0007746543187852948,0.05650237425598859,0.036862583002830074,0.0,0.06785705533258503,0.06065153737519527,0.0652761491472948,0.0,0.0,0.06339721179669681,0.0,0.008087478443496793,0.09510446907192771,0.11325089850714601,0.048581841400235776,0.10263110228492217,0.4863882263847063,0.08492687655341237,0.007094978646351062,0.30921592029075234,0.09820327795917087
